,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status
311,25,70000,MORTGAGE,9.0,EDUCATION,B,16000,12.18,0.23,N,4,0
312,29,75000,MORTGAGE,3.0,PERSONAL,B,4000,10.75,0.05,N,9,0
313,31,37200,RENT,4.0,DEBTCONSOLIDATION,A,9000,7.51,0.24,N,6,0
314,29,40000,RENT,3.0,MEDICAL,B,14150,12.69,0.35,N,7,1
315,25,38000,MORTGAGE,1.0,VENTURE,B,18800,,0.49,N,3,0
316,25,57000,RENT,1.0,HOMEIMPROVEMENT,B,5500,10.99,0.1,N,4,0
317,30,40000,RENT,9.0,MEDICAL,D,9000,16.77,0.23,Y,9,0
318,25,54000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,12000,12.53,0.22,N,4,1
319,23,30000,RENT,6.0,VENTURE,B,19750,11.14,0.66,N,4,1
320,23,45000,MORTGAGE,7.0,EDUCATION,B,14000,11.49,0.31,N,2,0
321,29,26000,OWN,5.0,VENTURE,B,4500,11.71,0.17,N,5,0
322,24,100800,MORTGAGE,4.0,EDUCATION,B,21000,11.49,0.21,N,4,0
323,22,31200,RENT,0.0,DEBTCONSOLIDATION,A,2700,6.91,0.09,N,4,0
324,27,30000,RENT,0.0,MEDICAL,C,5600,13.49,0.19,N,10,0
325,30,85000,RENT,14.0,PERSONAL,B,7000,10.65,0.08,N,9,0
326,21,30000,MORTGAGE,0.0,EDUCATION,B,2400,11.71,0.08,N,3,0
327,23,61000,RENT,3.0,VENTURE,C,8000,13.22,0.13,Y,2,0
328,27,129996,MORTGAGE,11.0,PERSONAL,A,4800,9.63,0.04,N,9,0
329,25,45000,OWN,0.0,EDUCATION,C,6500,10.28,0.14,Y,2,0
330,22,55000,RENT,6.0,PERSONAL,C,3000,12.68,0.05,Y,4,0
331,25,45000,MORTGAGE,3.0,EDUCATION,B,6000,11.83,0.13,N,2,0
332,24,54480,RENT,8.0,HOMEIMPROVEMENT,B,10000,11.89,0.18,N,3,0
333,24,80400,MORTGAGE,8.0,PERSONAL,C,10000,11.66,0.12,N,2,1
334,22,33000,MORTGAGE,4.0,VENTURE,C,12500,14.26,0.38,Y,4,0
335,23,54000,OWN,7.0,VENTURE,A,6000,7.51,0.11,N,3,0
336,22,85000,MORTGAGE,0.0,EDUCATION,C,20000,13.49,0.24,Y,2,0
337,22,65000,MORTGAGE,6.0,MEDICAL,B,3800,11.12,0.06,N,4,0
338,26,65000,MORTGAGE,11.0,VENTURE,A,12000,7.9,0.18,N,2,0
339,36,40800,MORTGAGE,7.0,HOMEIMPROVEMENT,D,7200,16.32,0.18,Y,11,0
340,25,66000,RENT,9.0,EDUCATION,D,25000,15.33,0.38,N,2,1
341,24,19200,RENT,2.0,MEDICAL,C,2000,13.49,0.1,N,4,0
342,24,61000,RENT,3.0,HOMEIMPROVEMENT,B,16400,10.99,0.27,N,4,0
343,24,69000,RENT,2.0,DEBTCONSOLIDATION,D,4800,15.21,0.07,N,4,1
344,25,50000,RENT,10.0,DEBTCONSOLIDATION,A,20000,7.49,0.4,N,3,1
345,38,36500,RENT,3.0,EDUCATION,A,12000,7.51,0.33,N,11,1
346,22,32968,OWN,6.0,EDUCATION,A,16500,8.9,0.5,N,4,0
347,26,37680,RENT,5.0,MEDICAL,D,2000,14.96,0.05,Y,2,1
348,33,43337,RENT,17.0,PERSONAL,A,10000,6.92,0.23,N,6,0
349,29,12000,RENT,1.0,EDUCATION,D,4500,15.05,0.38,N,9,1
350,32,121500,MORTGAGE,11.0,VENTURE,A,6000,7.51,0.05,N,6,0
351,37,25000,OWN,8.0,VENTURE,C,10625,13.06,0.42,Y,12,0
352,25,54000,MORTGAGE,9.0,PERSONAL,C,16000,,0.3,N,4,0
353,24,42000,MORTGAGE,8.0,PERSONAL,B,12000,10.38,0.29,N,4,0
354,35,36000,RENT,3.0,DEBTCONSOLIDATION,A,5000,7.51,0.14,N,5,0
355,32,110000,MORTGAGE,2.0,VENTURE,B,5600,10.74,0.05,N,7,0
356,27,51000,OWN,3.0,HOMEIMPROVEMENT,A,3500,7.88,0.07,N,5,0
357,22,75000,RENT,0.0,VENTURE,A,10000,6.54,0.13,N,4,0
358,27,72000,RENT,0.0,MEDICAL,B,15000,11.86,0.21,N,6,0
359,25,52526,RENT,9.0,VENTURE,B,18000,12.21,0.34,N,2,1
360,25,92085,MORTGAGE,4.0,HOMEIMPROVEMENT,C,2500,15.27,0.03,Y,3,1
361,23,92000,MORTGAGE,4.0,EDUCATION,E,15600,16.35,0.17,Y,3,0
362,42,40000,RENT,10.0,VENTURE,C,2800,,0.07,N,12,0
363,23,70000,MORTGAGE,2.0,EDUCATION,A,24000,8.9,0.34,N,4,0
364,31,43200,MORTGAGE,0.0,VENTURE,A,3000,8.9,0.07,N,6,0
365,57,15000,MORTGAGE,1.0,DEBTCONSOLIDATION,C,3000,12.68,0.2,N,23,1
366,22,49000,MORTGAGE,4.0,EDUCATION,B,8000,10.25,0.16,N,4,1
367,26,55000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,8500,12.21,0.15,N,2,0
368,24,50000,RENT,6.0,HOMEIMPROVEMENT,C,16000,13.99,0.32,Y,2,1
369,22,100000,MORTGAGE,6.0,EDUCATION,B,10000,10.74,0.1,N,3,0
370,27,60000,MORTGAGE,2.0,MEDICAL,B,4800,11.89,0.08,N,7,0
371,24,43000,MORTGAGE,1.0,MEDICAL,A,7000,6.92,0.16,N,3,0
372,27,48000,RENT,2.0,MEDICAL,B,5000,11.58,0.1,N,5,0
373,29,57995,RENT,8.0,MEDICAL,B,5600,10.37,0.1,N,6,0
374,22,44307,RENT,6.0,HOMEIMPROVEMENT,B,10000,11.36,0.23,N,2,1
375,22,35000,RENT,3.0,DEBTCONSOLIDATION,A,5000,7.88,0.14,N,3,0
376,24,33000,MORTGAGE,3.0,VENTURE,C,4000,13.04,0.12,N,4,0
377,31,59712,RENT,0.0,DEBTCONSOLIDATION,E,24000,17.43,0.4,N,9,1
378,28,225000,MORTGAGE,8.0,PERSONAL,C,16800,13.92,0.07,Y,5,0
379,23,34000,RENT,0.0,DEBTCONSOLIDATION,B,11500,11.49,0.34,N,2,1
380,29,48000,RENT,1.0,MEDICAL,A,8800,8.49,0.18,N,9,0
381,22,69000,MORTGAGE,1.0,EDUCATION,C,17000,15.27,0.25,N,3,1
382,42,38400,RENT,4.0,MEDICAL,B,13000,,0.34,N,11,1
383,26,84996,RENT,4.0,EDUCATION,B,3600,11.99,0.04,N,2,0
384,25,46000,RENT,9.0,PERSONAL,A,7000,8.49,0.15,N,2,0
385,23,47000,RENT,8.0,DEBTCONSOLIDATION,B,17000,9.99,0.36,N,4,1
386,22,20800,RENT,1.0,DEBTCONSOLIDATION,A,7200,6.91,0.35,N,4,1
387,26,39600,RENT,3.0,PERSONAL,B,6000,12.42,0.15,N,3,1
388,22,61500,RENT,3.0,MEDICAL,C,10000,14.22,0.16,N,2,0
389,32,50000,RENT,1.0,MEDICAL,B,14800,10.83,0.3,N,5,0
390,21,98280,MORTGAGE,2.0,DEBTCONSOLIDATION,A,10000,6.62,0.1,N,2,0
391,37,45000,RENT,11.0,PERSONAL,B,6000,,0.13,N,16,0
392,27,47900,OWN,1.0,VENTURE,C,7500,13.47,0.16,N,8,0
393,21,45432,MORTGAGE,4.0,EDUCATION,B,5000,9.88,0.11,N,4,0
394,27,132000,RENT,2.0,HOMEIMPROVEMENT,B,15000,11.12,0.11,N,5,0
395,21,70000,RENT,3.0,PERSONAL,C,3300,,0.05,N,4,0
396,44,37000,RENT,0.0,MEDICAL,C,3500,12.87,0.09,Y,13,0
397,27,58000,RENT,0.0,EDUCATION,C,4500,14.72,0.08,Y,5,0
398,22,35000,RENT,4.0,VENTURE,C,1000,,0.03,Y,3,0
399,24,86000,MORTGAGE,3.0,VENTURE,C,15000,13.16,0.17,N,3,0
400,25,37980,MORTGAGE,7.0,PERSONAL,A,3500,6.03,0.09,N,2,0
401,22,64000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,6000,,0.09,N,2,1
402,28,60000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,4800,,0.08,N,5,0
403,22,35325,RENT,2.0,HOMEIMPROVEMENT,D,6500,15.95,0.18,N,2,1
404,28,114000,MORTGAGE,12.0,VENTURE,E,8000,18.64,0.07,N,10,0
405,27,63000,MORTGAGE,12.0,PERSONAL,A,18000,7.49,0.29,N,9,0
406,28,9081,RENT,,HOMEIMPROVEMENT,B,3000,10.25,0.33,N,6,1
407,34,87000,RENT,0.0,EDUCATION,A,2500,7.14,0.03,N,5,0
408,24,82800,RENT,4.0,DEBTCONSOLIDATION,B,10000,10.59,0.12,N,3,0
409,25,30720,RENT,6.0,MEDICAL,B,10000,10.37,0.33,N,3,1
410,27,160000,RENT,4.0,EDUCATION,B,8000,12.42,0.05,N,9,0
411,37,65000,RENT,2.0,EDUCATION,C,13000,12.99,0.2,Y,12,0
412,30,72000,MORTGAGE,7.0,HOMEIMPROVEMENT,C,9600,14.17,0.13,N,9,0
413,27,77200,RENT,0.0,DEBTCONSOLIDATION,B,5425,10.59,0.07,N,9,1
414,26,35000,OWN,3.0,HOMEIMPROVEMENT,A,4800,6.03,0.14,N,2,0
415,28,34000,MORTGAGE,7.0,HOMEIMPROVEMENT,C,2500,12.23,0.07,Y,9,1
416,50,41496,RENT,9.0,DEBTCONSOLIDATION,D,5000,15.31,0.12,Y,16,1
417,28,62000,RENT,2.0,MEDICAL,C,12800,13.16,0.21,Y,5,0
418,29,52000,RENT,9.0,VENTURE,A,10000,8.0,0.19,N,6,0
419,25,32500,RENT,5.0,MEDICAL,C,7350,13.43,0.23,Y,3,0
420,37,101644,RENT,13.0,VENTURE,B,14000,,0.14,N,13,0
421,32,120000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,6600,7.49,0.06,N,5,0
422,24,52800,MORTGAGE,8.0,EDUCATION,A,4000,7.88,0.08,N,4,0
423,29,249999,MORTGAGE,2.0,EDUCATION,A,25000,6.62,0.1,N,9,0
424,24,30996,RENT,0.0,HOMEIMPROVEMENT,D,1500,15.99,0.05,Y,2,1
425,26,132000,MORTGAGE,3.0,PERSONAL,A,2000,7.51,0.02,N,3,0
426,21,24000,MORTGAGE,2.0,EDUCATION,B,5000,8.7,0.21,N,2,0
427,22,50000,RENT,6.0,EDUCATION,A,15000,6.03,0.3,N,2,0
428,36,130000,MORTGAGE,9.0,MEDICAL,B,12000,,0.09,N,14,0
429,22,33000,MORTGAGE,4.0,EDUCATION,C,12500,14.26,0.38,N,2,0
430,25,44000,RENT,0.0,MEDICAL,A,9000,8.94,0.2,N,3,0
431,31,35352,MORTGAGE,15.0,MEDICAL,A,9000,6.03,0.25,N,9,0
432,29,62000,OWN,4.0,EDUCATION,A,15000,6.03,0.24,N,7,0
433,25,59000,RENT,9.0,VENTURE,C,6000,15.23,0.1,N,3,1
434,22,46000,RENT,2.0,DEBTCONSOLIDATION,D,20000,16.0,0.43,Y,4,1
435,23,68000,OWN,2.0,VENTURE,A,14000,,0.21,N,3,0
436,25,50500,RENT,4.0,VENTURE,B,15000,11.14,0.3,N,4,0
437,24,70000,OWN,8.0,PERSONAL,B,24250,12.18,0.35,N,2,0
438,28,58600,OTHER,1.0,HOMEIMPROVEMENT,A,4550,8.0,0.08,N,8,0
439,24,43000,RENT,2.0,MEDICAL,C,10000,13.16,0.23,N,4,0
440,22,48000,RENT,6.0,MEDICAL,A,16500,8.9,0.34,N,4,1
441,35,51000,RENT,8.0,DEBTCONSOLIDATION,C,8000,13.11,0.16,Y,10,0
442,25,200000,MORTGAGE,0.0,EDUCATION,B,12000,11.48,0.06,N,3,0
443,26,60000,MORTGAGE,10.0,PERSONAL,D,8000,16.77,0.13,N,2,0
444,22,36480,RENT,2.0,VENTURE,B,10800,8.88,0.3,N,4,0
445,29,72000,RENT,13.0,MEDICAL,C,15900,13.04,0.22,N,9,0
446,24,38000,RENT,6.0,EDUCATION,B,10000,,0.26,N,4,0
447,22,42000,RENT,6.0,MEDICAL,B,15000,9.63,0.36,N,3,1
448,30,42000,OWN,7.0,EDUCATION,A,1200,6.62,0.03,N,8,0
449,24,55000,MORTGAGE,8.0,VENTURE,A,5500,8.59,0.1,N,3,0
450,26,29406,RENT,5.0,HOMEIMPROVEMENT,B,10000,11.71,0.34,N,4,1
451,30,31000,MORTGAGE,3.0,VENTURE,D,12000,14.42,0.39,N,5,1
452,24,52728,RENT,4.0,EDUCATION,A,5000,7.74,0.09,N,4,0
453,44,102000,RENT,9.0,MEDICAL,A,15000,8.94,0.15,N,12,0
454,27,82500,RENT,0.0,DEBTCONSOLIDATION,C,7200,14.22,0.09,Y,9,0
455,24,31000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,8000,5.42,0.26,N,4,0
456,23,65000,RENT,8.0,PERSONAL,A,6200,,0.1,N,2,0
457,27,43200,RENT,2.0,DEBTCONSOLIDATION,D,4500,16.07,0.1,Y,5,1
458,32,75000,RENT,4.0,MEDICAL,B,5000,9.99,0.07,N,8,0
459,28,56000,RENT,0.0,MEDICAL,F,20000,18.62,0.36,N,7,1
460,26,79500,MORTGAGE,1.0,EDUCATION,B,6000,11.36,0.08,N,2,0
461,28,73200,RENT,2.0,VENTURE,A,12000,8.9,0.16,N,5,0
462,26,109500,MORTGAGE,11.0,VENTURE,E,20000,17.56,0.18,N,2,0
463,27,30000,RENT,5.0,PERSONAL,B,4975,10.37,0.17,N,9,0
464,24,74900,MORTGAGE,8.0,HOMEIMPROVEMENT,A,3500,6.39,0.05,N,3,0
465,28,30000,RENT,2.0,DEBTCONSOLIDATION,A,12000,5.42,0.4,N,6,1
466,43,90000,MORTGAGE,0.0,VENTURE,D,15000,14.46,0.17,Y,11,0
467,31,50000,RENT,8.0,DEBTCONSOLIDATION,A,6500,9.38,0.13,N,5,0
468,22,30000,OWN,3.0,EDUCATION,A,15000,6.62,0.5,N,4,0
469,31,40000,OWN,0.0,MEDICAL,D,15000,15.31,0.38,Y,10,0
470,38,48000,MORTGAGE,23.0,MEDICAL,D,9000,15.21,0.19,Y,15,1
471,23,56000,RENT,3.0,DEBTCONSOLIDATION,B,8400,10.99,0.15,N,2,0
472,25,24000,OWN,4.0,MEDICAL,B,5000,10.95,0.21,N,3,0
473,23,40900,OWN,5.0,MEDICAL,B,12200,11.36,0.3,N,4,0
474,23,50000,RENT,2.0,EDUCATION,A,7000,9.32,0.14,N,3,0
475,63,1782000,RENT,13.0,EDUCATION,C,12025,14.27,0.01,N,30,0
476,25,51300,MORTGAGE,7.0,VENTURE,A,11000,5.99,0.21,N,3,0
477,30,65000,RENT,1.0,PERSONAL,B,12000,11.49,0.18,N,7,0
478,42,97600,RENT,0.0,EDUCATION,A,7000,8.9,0.07,N,13,0
479,22,23000,RENT,1.0,DEBTCONSOLIDATION,B,8875,10.74,0.39,N,4,1
480,25,24000,RENT,9.0,MEDICAL,B,4750,10.38,0.2,N,4,0
481,22,82000,MORTGAGE,5.0,EDUCATION,B,20000,9.88,0.24,N,4,0
482,23,54000,RENT,7.0,EDUCATION,D,2500,16.32,0.05,Y,2,0
483,29,74000,RENT,2.0,HOMEIMPROVEMENT,A,6000,5.42,0.08,N,10,0
484,22,60000,RENT,0.0,EDUCATION,C,7200,12.87,0.12,Y,3,0
485,21,14400,RENT,2.0,DEBTCONSOLIDATION,A,1200,7.14,0.08,N,3,0
486,27,22000,RENT,1.0,EDUCATION,A,4000,6.39,0.18,N,10,0
487,25,60000,MORTGAGE,5.0,HOMEIMPROVEMENT,C,8000,14.27,0.13,N,3,1
488,24,69996,RENT,5.0,VENTURE,A,7500,7.49,0.11,N,2,0
489,24,69504,MORTGAGE,3.0,VENTURE,A,10000,7.66,0.14,N,4,0
490,33,42000,RENT,2.0,PERSONAL,A,4000,6.39,0.1,N,9,0
491,23,75000,MORTGAGE,4.0,VENTURE,B,12000,9.91,0.16,N,2,0
492,30,50000,OWN,5.0,EDUCATION,A,5000,7.14,0.1,N,7,0
493,26,96000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,16000,5.79,0.17,N,2,0
494,23,77927,MORTGAGE,7.0,EDUCATION,C,15000,12.99,0.19,Y,4,0
495,48,39000,RENT,7.0,MEDICAL,D,5800,14.54,0.15,N,15,1
496,22,19200,RENT,0.0,HOMEIMPROVEMENT,E,3000,,0.16,Y,3,1
497,35,95000,MORTGAGE,17.0,HOMEIMPROVEMENT,B,15000,11.49,0.16,N,10,0
498,28,54000,MORTGAGE,2.0,EDUCATION,B,9250,11.36,0.17,N,10,0
499,46,101500,MORTGAGE,8.0,DEBTCONSOLIDATION,B,15000,11.14,0.15,N,14,0
500,22,95000,MORTGAGE,6.0,MEDICAL,A,12000,7.51,0.13,N,3,0
501,23,28800,RENT,1.0,VENTURE,C,9250,14.35,0.32,Y,3,1
502,24,27000,RENT,1.0,MEDICAL,D,1500,16.29,0.06,Y,4,1
503,39,170000,RENT,9.0,DEBTCONSOLIDATION,C,17000,12.99,0.1,N,14,0
504,25,47052,RENT,5.0,EDUCATION,B,21250,10.99,0.45,N,2,1
505,26,20400,RENT,0.0,VENTURE,B,6000,9.99,0.29,N,2,0
506,25,110000,MORTGAGE,1.0,PERSONAL,B,25000,11.49,0.23,N,4,0
507,26,105000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,12000,11.99,0.11,N,2,0
508,25,85584,MORTGAGE,10.0,DEBTCONSOLIDATION,E,24000,17.19,0.28,Y,2,1
509,35,44000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,6500,7.51,0.15,N,7,0
510,29,20000,RENT,0.0,PERSONAL,B,1000,10.65,0.05,N,10,0
511,25,24000,MORTGAGE,0.0,VENTURE,D,1200,15.21,0.05,Y,4,0
512,35,150000,MORTGAGE,16.0,HOMEIMPROVEMENT,A,10000,7.9,0.07,N,9,0
513,36,42000,OWN,2.0,VENTURE,C,2000,15.62,0.05,Y,14,0
514,21,40000,RENT,6.0,DEBTCONSOLIDATION,C,15000,14.27,0.38,N,3,1
515,33,30000,RENT,14.0,MEDICAL,B,7500,11.86,0.25,N,8,1
516,36,62400,MORTGAGE,13.0,VENTURE,C,14100,12.98,0.23,Y,14,0
517,35,57000,MORTGAGE,8.0,MEDICAL,A,5500,7.49,0.1,N,5,0
518,22,32000,OWN,2.0,MEDICAL,A,3000,6.99,0.09,N,4,0
519,31,95000,RENT,3.0,HOMEIMPROVEMENT,D,24000,13.67,0.25,Y,10,0
520,21,42000,RENT,2.0,PERSONAL,D,5000,,0.12,N,4,1
521,28,75000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,9600,10.62,0.13,N,7,0
522,24,53000,MORTGAGE,1.0,EDUCATION,D,6400,13.67,0.12,N,2,0
523,22,60000,RENT,4.0,PERSONAL,A,9600,7.9,0.16,N,3,0
524,25,118450,MORTGAGE,,DEBTCONSOLIDATION,B,15000,10.37,0.13,N,4,0
525,21,45432,MORTGAGE,4.0,VENTURE,B,5000,9.88,0.11,N,4,0
526,29,81000,MORTGAGE,5.0,PERSONAL,A,14000,7.66,0.17,N,9,0
527,23,28000,RENT,7.0,PERSONAL,C,1500,14.17,0.05,Y,4,0
528,35,62000,MORTGAGE,15.0,DEBTCONSOLIDATION,D,10000,15.33,0.16,N,10,1
529,24,60000,MORTGAGE,8.0,VENTURE,B,12000,9.62,0.2,N,4,0
530,45,32000,RENT,0.0,DEBTCONSOLIDATION,B,8000,10.99,0.25,N,12,0
531,24,71000,MORTGAGE,8.0,EDUCATION,B,20000,11.36,0.28,N,2,0
532,22,24432,RENT,0.0,EDUCATION,B,2000,11.36,0.08,N,4,0
533,23,129600,OWN,7.0,PERSONAL,A,13500,5.42,0.1,N,2,0
534,26,93000,RENT,7.0,HOMEIMPROVEMENT,B,9800,10.25,0.11,N,4,0
535,32,132000,MORTGAGE,16.0,HOMEIMPROVEMENT,B,25000,10.99,0.19,N,7,0
536,25,67000,RENT,9.0,PERSONAL,C,5000,13.92,0.07,Y,4,1
537,25,60000,MORTGAGE,10.0,DEBTCONSOLIDATION,B,10000,11.49,0.17,N,2,0
538,26,80000,MORTGAGE,10.0,EDUCATION,D,15000,16.07,0.19,N,2,0
539,38,89000,MORTGAGE,11.0,EDUCATION,B,10000,,0.11,N,13,0
540,23,56004,RENT,7.0,PERSONAL,B,10000,11.83,0.18,N,3,0
541,28,78000,MORTGAGE,4.0,VENTURE,D,10000,15.99,0.13,Y,7,1
542,55,24543,RENT,3.0,VENTURE,C,4000,13.92,0.16,Y,27,0
543,23,36000,RENT,6.0,VENTURE,C,9000,10.78,0.25,Y,4,0
544,25,90000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,18000,9.91,0.2,N,2,0
545,28,62000,MORTGAGE,8.0,PERSONAL,B,5000,10.25,0.08,N,6,0
546,36,185000,MORTGAGE,20.0,VENTURE,B,6000,10.0,0.03,N,15,0
547,24,90000,RENT,0.0,DEBTCONSOLIDATION,A,15000,7.9,0.17,N,2,0
548,21,45000,RENT,0.0,PERSONAL,D,7000,14.96,0.16,Y,4,1
549,21,24000,RENT,1.0,VENTURE,B,6500,12.53,0.27,N,2,0
550,23,96000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,5000,7.51,0.05,N,2,0
551,37,54000,MORTGAGE,10.0,PERSONAL,D,8000,,0.15,N,15,0
552,32,70000,MORTGAGE,16.0,HOMEIMPROVEMENT,A,9000,7.14,0.13,N,10,0
553,24,73000,RENT,1.0,DEBTCONSOLIDATION,B,5000,9.01,0.07,N,2,0
554,23,55000,RENT,7.0,EDUCATION,B,6000,10.99,0.11,N,2,0
555,31,60000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,6500,10.99,0.11,N,5,0
556,38,140000,MORTGAGE,0.0,HOMEIMPROVEMENT,B,25000,9.99,0.18,N,12,0
557,25,34000,RENT,4.0,PERSONAL,A,10000,6.62,0.29,N,4,1
558,23,83300,MORTGAGE,0.0,MEDICAL,D,25000,,0.26,N,3,1
559,28,90000,MORTGAGE,13.0,HOMEIMPROVEMENT,A,1800,7.51,0.02,N,5,0
560,25,115000,MORTGAGE,7.0,PERSONAL,A,18000,7.51,0.16,N,2,0
561,23,60000,MORTGAGE,,EDUCATION,B,5600,10.99,0.09,N,2,0
562,29,30000,MORTGAGE,3.0,VENTURE,A,6000,5.79,0.2,N,8,0
563,24,92004,RENT,8.0,VENTURE,D,12000,14.46,0.13,Y,2,0
564,28,44500,MORTGAGE,2.0,PERSONAL,A,10000,8.59,0.22,N,6,0
565,24,70000,RENT,8.0,PERSONAL,B,12000,10.65,0.17,N,3,0
566,25,60000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,4000,5.99,0.07,N,4,0
567,28,51000,OWN,2.0,DEBTCONSOLIDATION,E,20400,17.74,0.4,Y,5,1
568,24,30000,RENT,5.0,VENTURE,C,8000,14.26,0.27,Y,2,0
569,25,34942,RENT,7.0,PERSONAL,B,1500,10.99,0.04,N,4,0
570,28,143000,MORTGAGE,3.0,DEBTCONSOLIDATION,E,25000,17.93,0.17,N,6,1
571,23,69000,RENT,5.0,VENTURE,C,12000,12.68,0.17,N,3,1
572,21,42500,RENT,3.0,EDUCATION,C,25000,12.73,0.59,Y,3,1
573,23,75000,OWN,7.0,VENTURE,A,20400,7.74,0.27,N,4,0
574,32,80000,RENT,3.0,HOMEIMPROVEMENT,A,12000,6.62,0.15,N,10,0
575,22,41196,RENT,6.0,PERSONAL,C,6800,11.59,0.17,Y,2,0
576,23,105999,MORTGAGE,6.0,EDUCATION,B,8550,9.88,0.08,N,2,0
577,33,40000,RENT,6.0,VENTURE,A,3000,5.42,0.07,N,10,0
578,28,50000,MORTGAGE,12.0,VENTURE,B,3000,10.36,0.06,N,7,0
579,36,32642,MORTGAGE,18.0,DEBTCONSOLIDATION,B,8500,11.49,0.26,N,12,0
580,28,27000,OWN,5.0,EDUCATION,A,5600,5.42,0.21,N,8,0
581,31,78000,MORTGAGE,6.0,VENTURE,B,8000,10.0,0.1,N,6,0
582,24,62467,RENT,0.0,PERSONAL,A,10625,8.49,0.17,N,2,0
583,31,33000,OWN,6.0,DEBTCONSOLIDATION,D,5000,14.96,0.15,N,6,0
584,47,48000,MORTGAGE,13.0,MEDICAL,B,16750,10.62,0.35,N,12,0
585,28,55000,RENT,2.0,DEBTCONSOLIDATION,C,3200,12.98,0.06,N,7,0
586,22,75000,RENT,2.0,DEBTCONSOLIDATION,A,5000,5.79,0.07,N,2,0
587,38,85000,RENT,1.0,VENTURE,B,14400,11.99,0.17,N,14,0
588,50,60000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,2000,7.49,0.03,N,15,0
589,25,38400,RENT,0.0,DEBTCONSOLIDATION,B,7000,9.99,0.18,N,2,0
590,38,91200,MORTGAGE,0.0,HOMEIMPROVEMENT,C,9000,12.68,0.1,N,16,0
591,39,70000,MORTGAGE,7.0,PERSONAL,A,12500,7.9,0.18,N,12,0
592,27,30996,RENT,4.0,DEBTCONSOLIDATION,D,5775,14.91,0.19,N,10,1
593,38,100000,RENT,2.0,HOMEIMPROVEMENT,A,16000,,0.16,N,11,0
594,31,38400,RENT,3.0,EDUCATION,C,2200,13.06,0.06,Y,10,0
595,23,62500,MORTGAGE,7.0,VENTURE,A,4000,7.43,0.06,N,3,0
596,25,80000,MORTGAGE,10.0,EDUCATION,D,25000,15.31,0.31,N,2,0
597,22,62000,MORTGAGE,6.0,EDUCATION,A,17000,6.91,0.27,N,3,0
598,26,25596,RENT,0.0,MEDICAL,B,6500,9.99,0.25,N,4,0
599,26,62200,MORTGAGE,0.0,PERSONAL,E,18000,16.63,0.29,N,3,0
600,39,40000,OWN,4.0,VENTURE,B,1000,10.37,0.03,N,16,0
601,30,43000,RENT,1.0,MEDICAL,A,3200,8.0,0.07,N,5,0
602,23,120000,MORTGAGE,5.0,VENTURE,B,6000,9.99,0.05,N,3,0
603,22,65000,MORTGAGE,1.0,PERSONAL,B,7500,10.08,0.12,N,4,0
604,25,65000,OWN,9.0,PERSONAL,C,7000,11.66,0.11,Y,4,0
605,31,371000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,5875,7.74,0.02,N,9,0
606,33,62000,RENT,4.0,EDUCATION,B,8000,11.48,0.13,N,5,0
607,26,90000,RENT,1.0,DEBTCONSOLIDATION,B,7200,9.91,0.08,N,2,0
608,24,75000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,25000,11.83,0.33,N,2,0
609,24,145000,RENT,3.0,VENTURE,C,14000,12.84,0.1,Y,4,0
610,22,35496,RENT,6.0,VENTURE,D,10200,,0.29,Y,3,0
611,23,87000,RENT,4.0,EDUCATION,C,2100,,0.02,N,2,0
612,35,39800,RENT,5.0,DEBTCONSOLIDATION,B,2400,11.71,0.06,N,10,0
613,24,85000,RENT,0.0,HOMEIMPROVEMENT,A,16000,6.91,0.19,N,3,0
614,22,110000,MORTGAGE,5.0,PERSONAL,C,8000,12.98,0.07,N,4,0
615,22,65000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,13000,10.38,0.2,N,2,0
616,21,56000,RENT,5.0,HOMEIMPROVEMENT,E,15000,16.0,0.27,Y,4,1
617,24,61080,MORTGAGE,8.0,VENTURE,B,25000,10.59,0.41,N,3,0
618,31,240000,MORTGAGE,15.0,MEDICAL,A,5500,5.42,0.02,N,5,0
619,25,47000,RENT,1.0,DEBTCONSOLIDATION,A,9000,7.51,0.19,N,3,0
620,24,43000,RENT,8.0,VENTURE,B,4000,12.69,0.09,N,2,0
621,34,48000,MORTGAGE,2.0,PERSONAL,A,10000,7.14,0.21,N,10,0
622,22,60000,RENT,3.0,PERSONAL,A,7500,6.17,0.13,N,3,0
