,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status
308,30,110000,MORTGAGE,14.0,VENTURE,B,10000,10.65,0.09,N,8,0
309,36,60000,OWN,0.0,PERSONAL,E,10225,17.51,0.17,Y,13,0
310,28,66000,RENT,12.0,DEBTCONSOLIDATION,A,8400,7.51,0.13,N,8,1
311,25,72000,MORTGAGE,9.0,EDUCATION,B,14000,12.42,0.19,N,2,0
312,26,58000,RENT,9.0,PERSONAL,B,10500,11.48,0.18,N,2,0
313,21,36000,RENT,5.0,HOMEIMPROVEMENT,C,4000,12.99,0.11,N,4,1
314,23,37000,RENT,7.0,EDUCATION,B,3000,10.75,0.08,N,4,1
315,27,52000,RENT,0.0,HOMEIMPROVEMENT,B,5100,10.37,0.1,N,7,0
316,27,44000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,24000,8.88,0.55,N,9,1
317,27,30000,RENT,6.0,VENTURE,B,11500,10.36,0.38,N,7,1
318,21,30000,RENT,1.0,EDUCATION,C,6000,13.16,0.2,Y,4,1
319,36,44000,RENT,4.0,DEBTCONSOLIDATION,D,8000,17.49,0.18,N,15,1
320,28,78000,MORTGAGE,12.0,HOMEIMPROVEMENT,B,13000,11.009722222222223,0.17,N,9,0
321,30,55000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,12000,5.79,0.22,N,10,0
322,22,75000,RENT,2.0,MEDICAL,C,20000,13.458465745538284,0.27,Y,2,0
323,24,172000,MORTGAGE,5.0,EDUCATION,B,15000,10.37,0.09,N,4,0
324,41,70000,MORTGAGE,2.0,PERSONAL,B,5000,12.69,0.07,N,12,0
325,36,40000,MORTGAGE,16.0,EDUCATION,D,4000,18.07,0.1,Y,14,0
326,34,124000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,12000,7.51,0.1,N,5,0
327,24,40000,RENT,2.0,DEBTCONSOLIDATION,B,3600,11.12,0.09,N,3,0
328,47,64200,RENT,1.0,EDUCATION,B,10000,11.009722222222223,0.16,N,14,0
329,22,52128,RENT,6.0,VENTURE,A,13000,8.94,0.25,N,2,0
330,24,35500,RENT,3.0,PERSONAL,A,16000,7.343586937017764,0.45,N,4,1
331,25,39000,RENT,6.0,EDUCATION,D,16000,15.65,0.41,N,2,1
332,35,79500,MORTGAGE,5.0,PERSONAL,D,9600,14.61,0.12,Y,5,0
333,30,200000,MORTGAGE,14.0,DEBTCONSOLIDATION,C,21600,13.11,0.11,N,8,0
334,29,14400,RENT,4.0,DEBTCONSOLIDATION,A,2200,5.99,0.15,N,10,0
335,23,57996,MORTGAGE,7.0,DEBTCONSOLIDATION,A,7200,7.343586937017764,0.12,N,2,0
336,33,60626,RENT,3.0,VENTURE,B,10000,10.74,0.16,N,6,0
337,33,70632,MORTGAGE,5.364750258095155,MEDICAL,B,1500,10.65,0.02,N,5,0
338,34,68000,MORTGAGE,1.0,EDUCATION,C,15000,11.78,0.22,Y,7,0
339,24,45000,OWN,8.0,HOMEIMPROVEMENT,A,10000,7.343586937017764,0.22,N,3,0
340,29,105000,RENT,6.0,HOMEIMPROVEMENT,A,30000,5.99,0.29,N,8,0
341,39,64000,MORTGAGE,2.0,DEBTCONSOLIDATION,E,8750,16.97896551724138,0.14,Y,13,1
342,24,75000,OTHER,5.0,HOMEIMPROVEMENT,C,12000,14.26,0.16,Y,3,0
343,25,30000,RENT,0.0,HOMEIMPROVEMENT,E,4800,15.95,0.16,Y,2,1
344,31,66000,RENT,3.0,PERSONAL,B,21000,10.37,0.32,N,10,1
345,34,39000,OWN,5.0,HOMEIMPROVEMENT,B,12000,11.99,0.31,N,6,0
346,25,55000,OWN,9.0,EDUCATION,C,10000,13.57,0.18,Y,2,0
347,23,39000,RENT,1.0,EDUCATION,B,12000,10.99,0.31,N,4,1
348,26,45000,RENT,1.0,MEDICAL,A,4800,5.42,0.11,N,2,0
349,25,74800,RENT,2.0,MEDICAL,B,25000,10.99,0.28,N,2,1
350,30,80000,RENT,5.0,PERSONAL,B,13600,12.42,0.17,N,9,0
351,22,76500,RENT,0.0,HOMEIMPROVEMENT,D,7500,13.24,0.1,Y,4,1
352,24,18000,RENT,2.0,EDUCATION,C,4000,12.87,0.22,Y,4,1
353,23,48880,RENT,2.0,EDUCATION,B,5500,10.99,0.11,N,3,0
354,24,39000,MORTGAGE,8.0,VENTURE,A,1200,7.343586937017764,0.03,N,2,0
355,24,78000,RENT,4.0,DEBTCONSOLIDATION,D,30000,15.333632075471698,0.38,Y,4,1
356,35,58800,MORTGAGE,5.0,MEDICAL,D,12000,15.7,0.2,N,9,1
357,24,64000,MORTGAGE,3.0,MEDICAL,B,13225,10.37,0.21,N,3,0
358,22,148000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,15000,7.66,0.1,N,4,0
359,23,40800,OWN,4.240557242622138,MEDICAL,A,21000,6.17,0.51,N,3,0
360,24,31200,RENT,4.0,PERSONAL,B,2725,10.74,0.09,N,2,0
361,22,68000,RENT,7.0,PERSONAL,B,5000,9.99,0.07,N,3,0
362,24,38000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,8000,7.14,0.21,N,3,0
363,32,63235,RENT,3.0,HOMEIMPROVEMENT,B,25000,10.25,0.4,N,8,1
364,31,73000,RENT,8.0,EDUCATION,E,35000,19.29,0.48,Y,10,1
365,24,60000,MORTGAGE,7.0,PERSONAL,A,10000,9.63,0.17,N,2,0
366,28,77385,RENT,3.0,DEBTCONSOLIDATION,A,6000,7.66,0.08,N,9,0
367,27,69000,RENT,0.0,PERSONAL,D,9000,16.77,0.13,Y,6,1
368,34,37000,RENT,2.0,MEDICAL,D,16000,12.99,0.43,Y,9,1
369,50,150000,RENT,0.0,HOMEIMPROVEMENT,B,11200,11.14,0.07,N,11,0
370,23,10008,RENT,4.240557242622138,DEBTCONSOLIDATION,B,1600,10.36,0.16,N,2,1
371,22,120000,MORTGAGE,4.128137941074837,EDUCATION,A,6000,8.9,0.05,N,3,0
372,25,80000,MORTGAGE,10.0,EDUCATION,D,25000,15.31,0.31,N,2,0
373,23,25800,RENT,2.0,PERSONAL,C,6000,13.458465745538284,0.23,Y,4,0
374,26,45000,RENT,5.0,EDUCATION,D,8000,18.25,0.18,N,2,0
375,23,64000,RENT,0.0,MEDICAL,C,7200,15.96,0.11,N,3,0
376,29,91080,MORTGAGE,4.0,HOMEIMPROVEMENT,D,15600,15.7,0.17,N,9,0
377,24,48000,MORTGAGE,4.0,VENTURE,A,5000,5.99,0.1,N,4,0
378,29,32400,MORTGAGE,0.0,DEBTCONSOLIDATION,C,4000,12.98,0.12,Y,6,0
379,39,66200,MORTGAGE,5.0,VENTURE,B,13750,9.88,0.21,N,16,0
380,22,50000,RENT,6.0,EDUCATION,B,10000,10.99,0.2,N,2,0
381,23,50000,RENT,4.0,DEBTCONSOLIDATION,B,6000,11.49,0.12,N,3,0
382,25,58000,RENT,5.0,MEDICAL,C,14000,12.61,0.24,Y,3,0
383,33,42000,RENT,12.0,VENTURE,D,14000,15.7,0.33,Y,8,1
384,33,38000,RENT,10.0,EDUCATION,C,4900,10.28,0.13,Y,6,1
385,33,105000,MORTGAGE,12.0,HOMEIMPROVEMENT,A,7000,7.74,0.07,N,10,0
386,34,43000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,11000,7.88,0.26,N,10,0
387,35,40792,RENT,2.0,VENTURE,B,2600,12.53,0.06,N,9,0
388,23,29772,RENT,3.0,PERSONAL,D,7700,16.77,0.26,Y,4,1
389,22,75000,RENT,2.0,EDUCATION,B,10000,11.26,0.13,N,4,0
390,23,44000,RENT,2.0,MEDICAL,B,3000,9.25,0.07,N,3,0
391,24,79200,RENT,3.0,EDUCATION,D,16000,12.67,0.2,Y,2,1
392,23,40000,RENT,5.0,PERSONAL,B,2000,11.71,0.05,N,2,0
393,26,12000,OWN,2.0,EDUCATION,A,6100,7.51,0.51,N,3,1
394,34,72000,RENT,17.0,MEDICAL,C,2400,13.16,0.03,N,8,0
395,23,48000,RENT,7.0,DEBTCONSOLIDATION,C,3500,13.98,0.07,N,4,0
396,30,60000,OWN,11.0,MEDICAL,A,20000,6.17,0.33,N,5,0
397,22,45000,RENT,0.0,EDUCATION,A,20000,7.9,0.44,N,4,1
398,24,60000,RENT,8.0,EDUCATION,A,7000,7.51,0.12,N,4,1
399,25,110000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,8400,12.69,0.08,N,4,0
400,24,60000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,14000,7.51,0.23,N,2,0
401,27,68000,MORTGAGE,3.0,VENTURE,A,10800,7.88,0.16,N,8,0
402,28,40000,RENT,0.0,EDUCATION,B,10000,12.42,0.25,N,5,0
403,26,30320,RENT,2.0,PERSONAL,B,7500,12.18,0.25,N,3,1
404,25,59000,RENT,3.0,MEDICAL,D,3500,15.65,0.06,N,2,1
405,21,45000,RENT,0.0,PERSONAL,D,7000,14.96,0.16,Y,4,1
406,26,53307,RENT,5.0,VENTURE,B,15000,10.39,0.28,N,4,0
407,25,41004,OWN,9.0,VENTURE,A,4000,6.76,0.1,N,3,0
408,29,72000,RENT,13.0,DEBTCONSOLIDATION,D,2000,14.59,0.03,Y,8,1
409,29,35000,RENT,4.0,MEDICAL,A,11000,8.59,0.31,N,10,1
410,38,37500,RENT,0.0,EDUCATION,A,1375,6.91,0.04,N,15,0
411,25,216000,MORTGAGE,2.0,EDUCATION,D,25000,16.07,0.12,N,3,0
412,27,30000,RENT,4.0,EDUCATION,B,10000,10.74,0.33,N,10,1
413,23,25000,RENT,7.0,VENTURE,A,6000,7.51,0.24,N,2,0
414,36,120000,RENT,2.0,HOMEIMPROVEMENT,C,16000,13.06,0.13,N,16,0
415,28,84800,RENT,4.0,VENTURE,B,9000,11.009722222222223,0.11,N,7,0
416,27,60000,OWN,11.0,DEBTCONSOLIDATION,D,18000,13.24,0.3,Y,7,0
417,23,140000,MORTGAGE,3.0,PERSONAL,D,15000,15.58,0.11,Y,3,0
418,23,49635,MORTGAGE,6.0,PERSONAL,A,12000,7.29,0.24,N,3,1
419,24,61717,OWN,8.0,PERSONAL,A,3200,7.68,0.05,N,4,0
420,36,430000,RENT,2.0,VENTURE,C,25000,13.8,0.06,Y,16,0
421,27,72000,MORTGAGE,11.0,PERSONAL,B,5000,11.86,0.07,N,10,1
422,21,37459,MORTGAGE,6.0,EDUCATION,A,5600,6.92,0.15,N,2,0
423,22,30000,MORTGAGE,0.0,EDUCATION,A,7000,7.29,0.23,N,3,0
424,24,31000,RENT,6.0,PERSONAL,C,15075,15.27,0.49,Y,2,1
425,31,29000,RENT,4.0,PERSONAL,B,3700,9.91,0.13,N,7,1
426,42,35000,OWN,12.0,PERSONAL,A,2000,7.37,0.06,N,14,0
427,46,55000,MORTGAGE,3.0,VENTURE,B,15000,10.37,0.27,N,11,0
428,28,59600,RENT,2.0,HOMEIMPROVEMENT,A,5000,5.79,0.08,N,10,0
429,23,50000,MORTGAGE,6.0,VENTURE,A,7000,5.99,0.14,N,3,0
430,24,42900,RENT,5.0,VENTURE,A,15000,7.343586937017764,0.35,N,2,1
431,21,41000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,7000,6.03,0.17,N,3,0
432,24,105000,MORTGAGE,8.0,EDUCATION,C,3000,13.458465745538284,0.03,Y,3,0
433,28,45600,MORTGAGE,4.802653750358647,VENTURE,C,2500,13.35,0.05,N,9,0
434,22,26000,RENT,4.128137941074837,EDUCATION,A,8500,6.17,0.33,N,3,1
435,28,39000,RENT,6.0,EDUCATION,A,14000,7.9,0.36,N,8,1
436,22,66000,MORTGAGE,6.0,PERSONAL,A,12000,5.79,0.18,N,3,0
437,29,83000,MORTGAGE,5.0,VENTURE,A,7500,7.343586937017764,0.09,N,10,0
438,24,50000,MORTGAGE,8.0,MEDICAL,A,12000,5.42,0.24,N,2,0
439,27,100000,MORTGAGE,11.0,PERSONAL,A,14400,7.343586937017764,0.14,N,8,0
440,31,78000,RENT,1.0,DEBTCONSOLIDATION,A,14000,9.63,0.18,N,9,0
441,30,43200,OWN,6.0,HOMEIMPROVEMENT,B,2000,10.99,0.05,N,9,0
442,43,138000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,9900,6.99,0.07,N,14,0
443,25,30000,MORTGAGE,2.0,PERSONAL,A,11500,8.59,0.38,N,4,0
444,28,60000,RENT,4.0,EDUCATION,A,10000,6.54,0.17,N,6,0
445,24,54000,RENT,6.0,EDUCATION,A,12000,8.49,0.22,N,4,0
446,22,36000,RENT,1.0,PERSONAL,B,12200,11.49,0.34,N,3,1
447,26,112000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,20000,12.53,0.18,N,4,1
448,21,46800,RENT,3.0,PERSONAL,D,12000,15.21,0.26,Y,3,0
449,24,72000,MORTGAGE,6.0,EDUCATION,C,10000,12.98,0.14,N,4,0
450,21,55600,RENT,2.0,PERSONAL,A,6000,7.343586937017764,0.11,N,3,0
451,24,56000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,19125,13.99,0.34,Y,3,0
452,35,35000,MORTGAGE,5.0,EDUCATION,B,8000,12.69,0.23,N,6,0
453,26,45000,RENT,3.0,EDUCATION,A,6000,5.79,0.13,N,2,0
454,30,66500,MORTGAGE,5.0,DEBTCONSOLIDATION,A,8000,7.88,0.12,N,9,0
455,23,24960,RENT,3.0,MEDICAL,B,1675,11.11,0.07,N,3,0
456,24,85000,OWN,2.0,EDUCATION,B,27500,11.99,0.32,N,2,0
457,26,24480,RENT,0.0,MEDICAL,A,4375,5.79,0.18,N,4,0
458,22,71000,MORTGAGE,6.0,PERSONAL,A,3200,7.4,0.05,N,2,0
459,40,66000,OWN,25.0,MEDICAL,C,6125,14.65,0.09,Y,17,0
460,23,36000,MORTGAGE,6.0,PERSONAL,C,14000,12.99,0.39,Y,3,0
461,23,85000,MORTGAGE,6.0,EDUCATION,B,10000,10.99,0.12,N,2,0
462,22,47000,RENT,3.0,DEBTCONSOLIDATION,B,6850,10.65,0.15,N,4,1
463,37,85000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,5500,12.69,0.06,N,11,0
464,30,35000,OWN,8.0,MEDICAL,B,10000,10.65,0.29,N,6,0
465,33,30000,RENT,3.0,DEBTCONSOLIDATION,B,11975,9.99,0.4,N,8,1
466,24,88000,MORTGAGE,5.0,DEBTCONSOLIDATION,E,24000,19.69,0.27,N,2,1
467,22,38400,MORTGAGE,4.128137941074837,EDUCATION,B,5000,11.49,0.13,N,2,0
468,52,83200,RENT,0.0,DEBTCONSOLIDATION,C,8000,15.96,0.1,Y,30,0
469,22,54000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,3000,10.0,0.06,N,3,0
470,24,50000,RENT,8.0,DEBTCONSOLIDATION,B,7000,11.71,0.14,N,3,0
471,23,85000,OWN,4.0,EDUCATION,C,9600,13.61,0.11,N,3,0
472,34,87000,RENT,0.0,EDUCATION,A,2500,7.14,0.03,N,5,0
473,30,31200,RENT,4.0,MEDICAL,A,1900,5.79,0.06,N,10,0
474,22,55000,OWN,0.0,VENTURE,A,1000,8.59,0.02,N,3,0
475,22,50000,MORTGAGE,2.0,EDUCATION,B,22000,9.91,0.44,N,2,0
476,29,65000,RENT,13.0,PERSONAL,D,16000,17.27,0.25,N,6,0
477,24,30000,RENT,0.0,MEDICAL,A,2000,8.07,0.07,N,4,0
478,40,52479,RENT,17.0,PERSONAL,D,6600,14.54,0.13,N,13,1
479,23,128000,MORTGAGE,7.0,EDUCATION,A,6000,7.49,0.05,N,2,0
480,25,150000,MORTGAGE,6.0,DEBTCONSOLIDATION,C,5000,13.16,0.03,Y,4,0
481,31,168000,MORTGAGE,2.0,VENTURE,B,15500,9.25,0.09,N,7,0
482,22,73000,RENT,0.0,PERSONAL,D,10000,18.25,0.14,Y,2,1
483,23,48000,MORTGAGE,7.0,EDUCATION,B,10000,10.65,0.21,N,4,0
484,26,48000,RENT,3.0,VENTURE,A,4000,5.79,0.08,N,2,0
485,26,65004,MORTGAGE,7.0,HOMEIMPROVEMENT,B,20000,10.36,0.31,N,3,0
486,26,54000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,10000,7.51,0.19,N,3,0
487,29,75000,MORTGAGE,3.0,EDUCATION,B,16950,10.37,0.23,N,10,0
488,35,52000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,7000,6.03,0.13,N,5,0
489,25,72000,MORTGAGE,1.0,HOMEIMPROVEMENT,A,2100,7.66,0.03,N,3,0
490,28,35000,MORTGAGE,1.0,VENTURE,B,4000,10.99,0.11,N,6,0
491,25,31000,OWN,8.0,PERSONAL,A,12000,7.343586937017764,0.39,N,3,0
492,26,38000,RENT,10.0,VENTURE,B,10000,11.009722222222223,0.26,N,3,0
493,27,46000,RENT,1.0,VENTURE,A,10000,9.32,0.22,N,7,0
494,22,30000,OWN,3.0,EDUCATION,A,15000,6.62,0.5,N,4,0
495,23,110000,MORTGAGE,8.0,VENTURE,C,7500,13.72,0.07,N,4,0
496,22,60000,MORTGAGE,1.0,MEDICAL,A,10000,7.9,0.17,N,4,0
497,22,47952,MORTGAGE,4.128137941074837,VENTURE,A,15000,6.17,0.31,N,4,0
498,21,63250,RENT,2.0,PERSONAL,B,6225,10.99,0.1,N,4,0
499,26,244800,MORTGAGE,11.0,MEDICAL,D,12000,16.29,0.04,Y,4,1
500,24,58000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,7000,6.99,0.12,N,4,0
501,26,53000,MORTGAGE,3.0,VENTURE,A,2800,6.03,0.05,N,3,0
502,32,24000,RENT,0.0,VENTURE,D,9000,15.62,0.38,N,7,1
503,22,44307,RENT,6.0,HOMEIMPROVEMENT,B,10000,11.36,0.23,N,2,1
504,28,86000,MORTGAGE,6.0,PERSONAL,C,2650,13.23,0.03,Y,5,0
505,30,85000,MORTGAGE,2.0,EDUCATION,A,15000,6.03,0.18,N,8,0
506,22,40542,MORTGAGE,6.0,VENTURE,A,6250,7.343586937017764,0.15,N,2,0
507,27,30000,MORTGAGE,3.0,PERSONAL,C,5350,13.06,0.18,N,6,1
508,30,95000,MORTGAGE,14.0,VENTURE,A,5000,6.99,0.05,N,10,0
509,27,34000,RENT,3.0,MEDICAL,A,6000,8.9,0.18,N,9,0
510,23,56000,RENT,1.0,EDUCATION,B,8000,10.0,0.14,N,3,0
511,27,30000,RENT,1.0,MEDICAL,B,16000,10.0,0.53,N,5,1
512,27,72000,MORTGAGE,11.0,MEDICAL,B,6150,11.009722222222223,0.09,N,5,0
513,38,34000,RENT,19.0,MEDICAL,A,6000,7.9,0.18,N,11,0
514,25,98000,MORTGAGE,9.0,HOMEIMPROVEMENT,E,25000,16.45,0.26,N,4,1
515,51,18408,RENT,7.388297685946583,PERSONAL,C,1000,14.65,0.05,Y,20,1
516,30,33280,RENT,1.0,MEDICAL,C,4000,13.79,0.12,N,9,0
517,30,49000,RENT,2.0,HOMEIMPROVEMENT,D,5000,15.31,0.1,Y,10,1
518,34,150000,MORTGAGE,1.0,VENTURE,B,28000,11.71,0.19,N,5,0
519,21,71000,MORTGAGE,5.0,VENTURE,B,6000,11.009722222222223,0.08,N,4,0
520,39,12000,RENT,6.039266067378964,DEBTCONSOLIDATION,B,2000,10.65,0.17,N,16,1
521,34,90000,MORTGAGE,19.0,VENTURE,C,5000,13.61,0.06,Y,8,0
522,24,48000,MORTGAGE,0.0,EDUCATION,B,4400,11.83,0.09,N,2,0
523,24,115000,MORTGAGE,3.0,DEBTCONSOLIDATION,D,12000,15.05,0.1,N,4,1
524,23,65000,MORTGAGE,7.0,EDUCATION,A,10000,7.49,0.15,N,2,0
525,24,40000,OWN,7.0,VENTURE,C,2000,12.53,0.05,N,4,0
526,37,47004,RENT,5.0,EDUCATION,B,8000,11.009722222222223,0.17,N,12,0
527,32,42000,RENT,13.0,PERSONAL,A,12000,7.51,0.29,N,8,0
528,35,35000,MORTGAGE,5.589588861189758,EDUCATION,B,4000,9.63,0.11,N,8,0
529,44,95000,MORTGAGE,1.0,PERSONAL,B,21200,9.91,0.22,N,14,0
530,23,100000,MORTGAGE,0.0,MEDICAL,A,17000,5.79,0.17,N,4,0
531,29,34000,MORTGAGE,0.0,VENTURE,C,3000,13.61,0.09,N,9,0
532,25,100000,MORTGAGE,5.0,MEDICAL,B,15000,11.009722222222223,0.15,N,3,0
533,22,55008,RENT,6.0,EDUCATION,C,12000,13.79,0.22,N,2,0
534,24,95004,MORTGAGE,8.0,VENTURE,A,16000,5.79,0.17,N,4,0
535,37,64680,RENT,10.0,DEBTCONSOLIDATION,B,3000,12.53,0.05,N,14,0
536,33,390000,MORTGAGE,8.0,MEDICAL,B,35000,10.99,0.09,N,8,0
537,26,45000,RENT,4.577815147264044,DEBTCONSOLIDATION,B,1400,10.59,0.03,N,4,0
538,29,120000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,35000,8.9,0.29,N,6,0
539,24,90000,MORTGAGE,4.0,VENTURE,B,1700,10.75,0.02,N,3,0
540,53,54000,RENT,7.6131362890411864,MEDICAL,D,10000,14.59,0.19,Y,27,1
541,23,33000,RENT,0.0,EDUCATION,A,7000,6.62,0.21,N,2,0
542,25,162500,RENT,2.0,VENTURE,A,35000,7.49,0.22,N,4,0
543,23,60000,MORTGAGE,7.0,PERSONAL,C,2000,14.26,0.03,Y,3,0
544,24,19464,RENT,4.35297654416944,PERSONAL,C,2500,13.84,0.13,Y,3,1
545,27,36000,RENT,11.0,MEDICAL,A,3000,8.0,0.08,N,9,0
546,22,48000,RENT,6.0,EDUCATION,A,15000,7.51,0.31,N,2,1
547,32,52000,MORTGAGE,1.0,VENTURE,A,1000,6.99,0.02,N,7,0
548,23,39000,RENT,5.0,PERSONAL,C,8400,13.79,0.22,N,2,1
549,22,32000,RENT,0.0,PERSONAL,B,3200,10.2,0.1,N,3,0
550,23,18000,RENT,4.0,PERSONAL,C,3000,13.06,0.17,N,2,1
551,25,28000,MORTGAGE,3.0,EDUCATION,A,5000,8.0,0.18,N,2,0
552,27,97200,MORTGAGE,2.0,HOMEIMPROVEMENT,A,5500,7.343586937017764,0.06,N,8,0
553,28,70000,MORTGAGE,12.0,PERSONAL,A,3000,6.39,0.04,N,8,0
554,26,15000,RENT,2.0,MEDICAL,B,7100,9.99,0.47,N,4,1
555,28,89250,RENT,0.0,MEDICAL,E,20000,16.97896551724138,0.19,N,8,1
556,30,44449,MORTGAGE,2.0,VENTURE,C,21250,13.48,0.48,Y,6,0
557,21,18996,RENT,0.0,DEBTCONSOLIDATION,A,6000,7.343586937017764,0.32,N,4,1
558,24,115000,MORTGAGE,3.0,VENTURE,A,15000,6.03,0.13,N,2,0
559,46,70000,MORTGAGE,5.0,PERSONAL,A,8000,7.29,0.11,N,13,0
560,22,71000,RENT,4.0,MEDICAL,B,6000,11.009722222222223,0.08,N,4,0
561,33,98000,MORTGAGE,3.0,VENTURE,B,25000,11.83,0.26,N,10,0
562,30,114000,MORTGAGE,14.0,MEDICAL,A,7200,6.03,0.06,N,8,0
563,21,30000,RENT,3.0,VENTURE,E,8000,16.45,0.27,Y,2,1
564,22,67145,MORTGAGE,2.0,EDUCATION,B,10000,10.62,0.15,N,4,0
565,39,53000,RENT,15.0,EDUCATION,A,6500,7.29,0.12,N,17,0
566,24,150000,RENT,8.0,VENTURE,B,5000,11.009722222222223,0.03,N,4,0
567,38,75000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,25000,10.59,0.33,N,16,0
568,35,18200,RENT,4.0,MEDICAL,B,2725,11.009722222222223,0.15,N,8,0
569,22,65000,RENT,0.0,DEBTCONSOLIDATION,C,7000,12.99,0.11,N,2,0
570,25,24000,RENT,0.0,PERSONAL,B,2000,10.38,0.08,N,4,0
571,24,75000,MORTGAGE,8.0,DEBTCONSOLIDATION,C,12000,12.61,0.16,N,4,0
572,23,63000,RENT,0.0,DEBTCONSOLIDATION,A,5600,8.49,0.09,N,4,0
573,38,48000,RENT,7.0,MEDICAL,B,6000,11.009722222222223,0.13,N,17,0
574,23,40000,MORTGAGE,7.0,VENTURE,B,13000,9.99,0.33,N,3,0
575,29,48000,OWN,0.0,VENTURE,C,6000,14.27,0.13,N,7,0
576,24,28500,RENT,3.0,DEBTCONSOLIDATION,B,2500,11.36,0.09,N,4,0
577,21,68004,MORTGAGE,5.0,DEBTCONSOLIDATION,B,16000,11.26,0.24,N,3,0
578,37,7200,RENT,0.0,VENTURE,B,1000,11.14,0.14,N,13,0
579,22,52000,MORTGAGE,5.0,EDUCATION,A,6000,7.9,0.12,N,4,0
580,22,23000,RENT,6.0,MEDICAL,C,6250,12.73,0.27,N,2,0
581,37,57552,MORTGAGE,0.0,DEBTCONSOLIDATION,A,15000,9.63,0.26,N,12,0
582,23,58560,MORTGAGE,7.0,MEDICAL,B,8000,12.21,0.14,N,3,0
583,31,72000,RENT,6.0,PERSONAL,B,21000,11.99,0.29,N,6,1
584,32,74000,MORTGAGE,5.0,PERSONAL,B,15000,11.11,0.2,N,7,0
585,26,54996,RENT,2.0,PERSONAL,A,12000,7.88,0.22,N,4,0
586,25,110000,MORTGAGE,1.0,PERSONAL,B,25000,11.49,0.23,N,4,0
587,35,48000,RENT,0.0,DEBTCONSOLIDATION,C,3400,13.06,0.07,N,9,0
588,27,50000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,15000,9.88,0.3,N,5,0
589,22,60000,MORTGAGE,6.0,MEDICAL,A,6125,6.17,0.1,N,2,0
590,35,160000,OWN,10.0,VENTURE,B,24000,11.83,0.15,N,9,0
591,31,30000,RENT,0.0,HOMEIMPROVEMENT,D,5500,15.21,0.18,Y,7,1
592,33,30000,RENT,0.0,MEDICAL,A,5000,7.74,0.17,N,8,0
593,34,182500,MORTGAGE,6.0,HOMEIMPROVEMENT,C,15000,12.84,0.08,Y,9,0
594,38,74000,RENT,9.0,MEDICAL,C,9000,12.84,0.12,Y,15,0
595,22,22000,MORTGAGE,0.0,MEDICAL,B,2400,11.71,0.11,N,3,0
596,27,58000,RENT,0.0,EDUCATION,C,4600,13.99,0.08,Y,10,0
597,25,60000,RENT,9.0,EDUCATION,B,20000,11.009722222222223,0.33,N,3,1
598,27,80000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,10000,12.68,0.13,N,5,0
599,31,128000,RENT,2.0,VENTURE,D,30000,16.29,0.23,N,10,1
600,32,140000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,5000,10.38,0.04,N,10,0
601,22,24000,RENT,0.0,DEBTCONSOLIDATION,C,5200,13.49,0.22,Y,2,0
602,33,54000,RENT,1.0,DEBTCONSOLIDATION,D,6500,14.96,0.12,Y,7,1
603,21,25000,MORTGAGE,4.0,VENTURE,C,2800,13.458465745538284,0.11,Y,3,0
604,31,10800,RENT,4.0,VENTURE,C,2000,14.72,0.19,Y,5,1
605,29,32000,RENT,5.0,PERSONAL,D,9000,16.77,0.28,N,8,0
606,26,37800,MORTGAGE,10.0,HOMEIMPROVEMENT,D,7000,14.96,0.19,N,4,1
607,23,24000,RENT,0.0,HOMEIMPROVEMENT,C,5000,14.27,0.21,Y,2,1
608,24,30972,RENT,1.0,VENTURE,D,2000,16.29,0.06,N,2,1
609,32,40000,RENT,2.0,EDUCATION,B,4000,9.99,0.1,N,7,0
610,47,25000,OWN,2.0,PERSONAL,C,10750,14.22,0.43,Y,16,0
611,32,95000,MORTGAGE,12.0,EDUCATION,A,9000,5.42,0.09,N,7,0
612,25,60000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,23275,12.42,0.39,N,3,0
613,25,59796,MORTGAGE,4.0,HOMEIMPROVEMENT,B,7000,9.63,0.12,N,2,0
614,25,63000,RENT,3.0,MEDICAL,A,8900,7.29,0.14,N,3,0
